Cumulo,RA,DEC
Pangui 1,34.4870560022857,60.7980651243038
Pangui 1,33.3999878359162,64.1687457642127
Pangui 1,38.8150241732418,62.4465162327646
Pangui 1,33.5233204140157,67.7876282865957
Pangui 1,36.5610155115726,66.6281041352095
Pangui 1,36.525632176914,60.6569993492313
Pangui 1,33.3954626094562,59.2937372643251
Pangui 1,41.0768004024884,56.6523004068388
Pangui 1,32.4251084160494,71.7095846897838
Pangui 1,29.0290793604638,62.2782105983345
Pangui 1,34.906647438506,64.2141095114299
Pangui 1,31.7098270608053,63.6459258537265
Pangui 1,36.5116997777982,70.9120574293956
Pangui 1,37.3272938027254,65.0673323100293
Pangui 1,34.7832444377482,74.1467445106892
Pangui 1,37.2053439877596,64.4503166242882
Pangui 1,25.6923186378794,60.4089803468659
Pangui 1,23.9329156529319,66.9921327785717
Pangui 1,32.8923229508122,69.4940484425574
Pangui 1,26.5286558023935,65.706995794995
Pangui 1,40.0285081132106,58.9388324432645
Pangui 1,35.2640043254176,66.7128647743365
Pangui 1,39.3522499501801,67.6151754526679
Pangui 1,30.1129282742966,61.1342814237489
Pangui 1,34.9335842766274,63.1071728675874
Pangui 1,33.1278240315666,66.5104380016957
Pangui 1,33.5037450125498,70.7042174504991
Pangui 1,31.8843545982026,67.71033814845
Pangui 1,34.294755457611,57.454916980193
Pangui 1,31.4173367997714,59.7080368909768
Pangui 1,31.1817373318998,63.578255580408
Pangui 1,37.6610694875855,61.733673556804
Pangui 1,28.5750827817401,64.3426409388344
Pangui 1,32.9340906940342,64.4351418350759
Pangui 1,28.9025052742296,65.6700193111788
Pangui 1,31.4760763386472,66.3426227333217
Pangui 1,43.0272506413794,62.9918205379513
Pangui 1,29.6577010452697,66.1714821002035
Pangui 1,35.8280319324977,65.3210886411511
Pangui 1,35.2993486017942,61.6204201527195
Pangui 1,38.7990330214195,62.5370144820205
Pangui 1,32.2688115334054,55.7600126381601
Pangui 1,38.5566736721475,63.4575059518796
Pangui 1,37.543538278261,67.2109461019558
Pangui 1,35.4306423505351,68.7843465827346
Pangui 1,38.9171979340437,65.8551028259905
Pangui 1,40.122445024826,63.4009778807476
Pangui 1,40.308237040621,68.5529608768654
Pangui 1,35.7761289674471,63.5130658861319
Pangui 1,37.7436156885045,56.6057728625954
Pangui 1,32.093824253468,66.0194418640834
Pangui 1,28.5503615533027,61.3170415746541
Pangui 1,35.6967272961955,62.4406633502445
Pangui 1,36.0037869339693,65.3018336701778
Pangui 1,37.5039842379626,67.3914737331196
Pangui 1,35.1663204692351,64.3565540212429
Pangui 1,32.3274214964002,61.6283866183484
Pangui 1,32.2056302953158,68.5710845272599
Pangui 1,28.0935637612205,68.31210338108
Pangui 1,30.3092722577749,66.923045500011
Pangui 1,37.5841658376481,62.3778256779209
Pangui 1,35.3250344147693,63.7499442686774
Pangui 1,37.5686084955228,67.910091712971
Pangui 1,22.671915318077,63.3953768937633
Pangui 1,31.7779328320789,63.3043668077023
Pangui 1,30.7104383607996,63.3787435198417
Pangui 1,31.3590565407106,61.799617776894
Pangui 1,32.6124861623022,68.5503123493156
Pangui 1,31.3176153536779,63.5979089656456
Pangui 1,37.6909728124876,70.6479612312657
Pangui 1,38.6705245156992,62.7591021448005
Pangui 1,29.0507372309651,63.927216735647
Pangui 1,31.5606221700882,69.1039040443907
Pangui 1,34.8476947484867,59.959289430962
Pangui 1,35.8968391245086,64.068104841383
Pangui 1,31.131911630857,64.4036359798792
Pangui 1,37.1963749995904,64.2567972276711
Pangui 1,29.6539561323921,65.0999046902147
Pangui 1,29.9211320573786,59.9421631273766
Pangui 1,38.3330825527118,60.6941105234499
Pangui 1,35.7414734137533,67.8216023503726
Pangui 1,31.5592876736518,71.6964350717825
Pangui 1,38.750844615782,64.1989228635382
Pangui 1,41.8192283368481,66.3878427311805
Pangui 1,34.9224939302276,69.888673650899
Pangui 1,33.6151830625506,58.5038502578584
Pangui 1,32.4149568261205,62.4940982745815
Pangui 1,42.5451607046203,72.4965339815383
Pangui 1,30.8465043459151,68.6220114239873
Pangui 1,33.4934543006249,67.7613185214281
Pangui 1,30.8643330265668,60.5215358949251
Pangui 1,35.7350035932914,60.1496740651035
Pangui 1,29.952024545867,64.3538882942925
Pangui 1,33.315728277908,66.3568071912993
Pangui 1,43.6457614302656,66.8987048889118
Pangui 1,29.6802285683966,64.5143012444056
Pangui 1,29.4422985727959,67.8002124216099
Pangui 1,30.1827645880062,61.5224686917804
Pangui 1,38.7295022654388,67.0912426816732
Pangui 1,29.6115463328301,70.0676662311972
Pangui 1,35.6441427339427,57.9695480496477
Pangui 1,32.3475239146607,64.6477717317238
Pangui 1,33.3709733341829,64.5169825436519
Pangui 1,31.8826728599777,65.7118398631332
Pangui 1,37.8164480074315,69.3861679646669
Pangui 1,41.5034366871039,62.7008915830694
Pangui 1,36.7968592580583,64.4511680566921
Pangui 1,38.6049569144268,64.727065710583
Pangui 1,34.9602513541691,70.2987715443957
Pangui 1,34.5965379147004,69.7467486422073
Pangui 1,36.3098282754835,61.5811011035829
Pangui 1,39.5984960041031,62.75392521828
Pangui 1,43.661427563969,58.587594955331
Pangui 1,33.7251368311716,63.7794506351987
Pangui 1,33.0272882468736,68.1186413383356
Pangui 1,32.6351351931275,59.8069555467118
Pangui 1,36.4957117346417,61.7083894394715
Pangui 1,35.5574673795791,68.3948194732212
Pangui 1,30.4425495369446,69.8177388395743
Pangui 1,29.9257591787231,67.953839726575
Pangui 1,28.3254373198106,60.8026575030391
Pangui 1,30.8697204996904,65.6972954316303
Pangui 1,24.2355777946057,65.0783517243626
Pangui 1,34.1926305248933,63.8064491427109
Pangui 1,32.6099870597783,62.8210427952585
Pangui 1,27.4789688335147,68.0405508251982
Pangui 1,33.7030868475844,68.8474404281728
Pangui 1,35.6422384401285,67.2565887918443
Pangui 1,37.1281240042745,64.127137711092
Pangui 1,34.2315535355766,60.0811123180721
Pangui 1,32.0101728481792,70.4540471015079
Pangui 1,38.7139051038035,61.0800494486875
Pangui 1,36.2190812955739,61.0708620562636
Pangui 1,34.7272521110415,64.4275167051209
Pangui 1,32.3751838874399,60.8418270260146
Pangui 1,33.4982419189549,66.5833374846395
Pangui 1,35.0323974570337,63.6893954168643
Pangui 1,39.2965131366788,66.3631608020099
Pangui 1,33.9770062902401,63.8031254601184
Pangui 1,32.7300109089594,69.149361977867
Pangui 1,35.4408990958364,66.6477321856375
Pangui 1,32.3796453320634,70.2947974397945
Pangui 1,30.2664868745871,68.9130773435929
Pangui 1,29.4686365868076,60.7604248769566
Pangui 1,26.2857063271067,62.9162425920648
Pangui 1,32.3588687506719,65.4048091476446
Pangui 1,38.748742877771,65.7650502254211
Pangui 1,28.8983660283327,64.2210234458847
Pangui 1,37.369359591404,71.8235462087797
Pangui 1,33.6113400022438,61.3910000723515
Pangui 1,28.8816901826256,73.3018856211914
Pangui 1,24.9416143428181,63.3912430641666
Pangui 1,29.8934342069681,73.3904365357
Pangui 1,38.4331083431314,59.6439598388647
Pangui 1,37.866751788807,70.2726400975854
Pangui 1,24.4767250723373,56.1844340540061
Pangui 1,29.4636912614036,63.9414860498399
Pangui 1,39.0052322481151,66.7570451019049
Pangui 1,31.050787704346,66.1890983190337
Pangui 1,33.5116747346437,64.6701055452872
Pangui 1,30.5890189822151,63.8837201280779
Pangui 1,36.5764138643348,65.0271140888101
Pangui 1,29.7320575417752,57.4332109355773
Pangui 1,38.715987829299,62.5469871319593
Pangui 1,33.1182549434329,61.6853073016806
Pangui 1,31.0266604983226,63.5046531388316
Pangui 1,27.9079321782413,62.6180666140105
Pangui 1,34.1523926424767,67.172510292775
Pangui 1,33.8674697391152,66.7216809089557
Pangui 1,35.8606580443971,65.074676704461
Pangui 1,30.4306358218106,64.1677409420688
Pangui 1,36.8034310613062,57.820907342711
Pangui 1,31.6759141690028,65.2705233007704
Pangui 1,37.4392502069846,58.5854197254322
Pangui 1,31.0104563102527,61.8134311484173
Pangui 1,34.6987218027554,64.0518609467807
Pangui 1,33.7143967197979,71.6325233834944
Pangui 1,26.622477342335,62.6374601754248
Pangui 1,30.3646658828667,61.6913291253316
Pangui 1,33.7540874694298,59.0068037378003
Pangui 1,32.172988188679,62.3801704723572
Pangui 1,32.1415630007425,66.5286901793225
Pangui 1,29.1344786669826,61.3151188879399
Pangui 1,32.5949032327118,66.3944642127403
Pangui 1,29.2338199788744,63.8729123695757
Pangui 1,34.5169971595976,59.1043054664021
Pangui 1,30.799319804095,68.4937841257226
Pangui 1,30.7276001550481,76.0150745519635
Pangui 1,31.0906205078589,67.0885824758528
Pangui 1,35.9522594203818,65.3342848669925
Pangui 1,39.5226776092606,61.7862591119966
Pangui 1,28.3041002637862,58.1967288560802
Pangui 1,37.8461220362856,69.3851007872934
Pangui 1,31.6121980236703,64.7935759179338
Pangui 1,36.1435815585001,66.285685455322
Pangui 1,36.4438576043114,66.8794430064627
Pangui 1,31.2058133030632,68.1754531572665
Pangui 1,38.0933301806825,65.4620266039633
Pangui 1,26.9794001592521,54.9960164503792
Pangui 1,31.5645544749222,59.2750753706877
Pangui 1,33.9082656317665,52.1757708706665
Pangui 1,31.9166041929815,67.8828404082313
Pangui 1,30.9412826249175,65.8143943081224
Pangui 1,39.4896198854673,67.8989311730398
Pangui 1,35.1613076988897,73.6627672720098
Pangui 1,31.8079039828504,69.7329309894007
Pangui 1,34.3717726969028,67.5484496482267
Pangui 1,39.1422139472318,58.0456333593179
Pangui 1,38.3623756109541,62.3824768009366
Pangui 1,31.7814892404583,68.9469899740953
Pangui 1,26.4713713308707,69.5471897410709
Pangui 1,35.5207835892084,60.2366693810142
Pangui 1,39.8793514386801,58.7041339717713
Pangui 1,34.0466163974827,70.5196060980897
Pangui 1,31.6277663198536,63.6529824364504
Pangui 1,35.9127757919697,63.7705188949822
Pangui 1,31.3975354696054,72.6339308875767
Pangui 1,43.7441605727729,59.9010577059252
Pangui 1,38.742672865234,65.9531381472996
Pangui 1,34.9025934798778,59.0669679858156
Pangui 1,36.5316706854559,61.8426609865017
Pangui 1,30.5820523652029,70.6477023814346
Pangui 1,32.4914930088568,63.3307450594969
Pangui 1,29.2436850120543,70.3380689187485
Pangui 1,36.7911158253808,73.5088427183042
Pangui 1,30.5128991661697,64.8298297634882
Pangui 1,41.4572475784377,68.5328207964642
Pangui 1,32.564374017829,64.4722072886585
Pangui 1,34.9340512914235,69.9294698754389
Pangui 1,34.7876729006326,70.4412284664686
Pangui 1,36.3061850724462,68.9135910779066
Pangui 1,41.9363491398258,66.3602945348994
Pangui 1,43.070889459367,59.9709009460407
Pangui 1,33.5320618251827,64.4566679529634
Pangui 1,34.2704211064079,63.6533882475594
Pangui 1,30.4437024380578,69.341080278923
Pangui 1,37.5868825861254,68.1168601887444
Pangui 1,36.4540969232035,63.6428087662138
Pangui 1,34.2226869097255,69.8848394947759
Pangui 1,37.9332663947283,58.3543799207759
Pangui 1,40.926414804479,65.3328770325626
Pangui 1,32.8058851360011,67.1411466709999
Pangui 1,36.7832304011283,65.9683088609757
Pangui 1,40.4809775496607,74.1388414698722
Pangui 1,32.4622405052146,68.0865256804458
Pangui 1,34.0657701295967,68.8248960976685
Pangui 1,39.2785383358337,61.3838941067624
Pangui 1,27.5069860244096,61.0079395967535
Pangui 1,39.8285908214386,64.5060891636688
Pangui 1,33.6363207179764,69.4602790558607
Pangui 1,32.5987556681784,58.8775661702908
Pangui 1,30.5083172425877,64.4236599785914
Pangui 1,37.340390935237,64.2643671021825
Pangui 1,37.1612671095608,65.7744117162401
Pangui 1,39.2720078258888,61.1825828523139
Pangui 1,29.1934231697176,67.2359404042041
Pangui 1,33.8022379833472,61.9525544761561
Pangui 1,35.5225363610461,60.3813043309652
Pangui 1,29.1622412136014,69.1323486512334
Pangui 1,31.4344581111795,63.498168179695
Pangui 1,34.960385508676,67.3154245071144
Pangui 1,33.0745272760469,65.0879664453749
Pangui 1,32.6368539588662,65.4147837800854
Pangui 1,32.3475025797925,65.3693287693762
Pangui 1,25.8123751777427,60.6661785584623
Pangui 1,32.3580929941185,71.3835195424194
Pangui 1,27.3099255746842,66.4196843442688
Pangui 1,28.986892809219,69.7968337483863
Pangui 1,30.7843911268727,60.2961909786059
Pangui 1,26.029233935315,61.321512579078
Pangui 1,34.7622120010604,74.3454587817984
Pangui 1,36.5805574017286,67.592459871626
Pangui 1,37.2587704713011,67.1526333213598
Pangui 1,34.501699544589,50.7427834322466
Pangui 1,36.2430304966937,65.2324870323847
Pangui 1,32.1811541559513,63.2850316725137
Pangui 1,32.8336275192497,70.555638572367
Pangui 1,33.2118818352084,61.0857184926004
Pangui 1,30.4647728946089,66.5431161546056
Pangui 1,33.848778748575,66.3983483989525
Pangui 1,29.0055314748524,69.0402906648223
Pangui 1,32.7664672865103,66.2847391188889
Pangui 1,34.8497927802105,66.9848497185968
Pangui 1,31.7435921840419,64.154061770466
Pangui 1,27.3154369997012,56.8214661613032
Pangui 1,27.131359295285,60.1972946652274
Pangui 1,38.3749869460396,69.4122585355595
Pangui 1,35.4388977424745,62.0723803870897
Pangui 1,39.3864544895371,64.1457920278126
Pangui 1,37.5178596139583,64.7498956788481
Pangui 1,34.385464715942,64.6158090668277
Pangui 1,34.8510094854368,65.669405559245
Pangui 1,30.1388402097676,73.460902291559
Pangui 1,34.0474043773459,75.4294620595949
Pangui 1,28.7313728864841,60.4560980736789
Pangui 1,29.7281731261662,61.1676630311852
Pangui 1,32.3573292531411,64.4537939144618
Pangui 1,32.2171884884037,61.3467556257816
Pangui 1,27.2655220635713,62.8497846547251
Pangui 1,34.4068197742829,68.3231021560869
Pangui 1,33.6175963894292,65.9768354516875
Pangui 1,28.9448510316049,71.884601644637
Pangui 1,35.0615442265661,58.394727041238
Pangui 1,32.9318200431898,70.4390152288471
Pangui 1,31.5492283172044,71.0237173585731
Pangui 1,38.2479540627361,66.1878317359678
Pangui 1,31.1721054870701,69.5240855360796
Pangui 1,34.2831551120304,64.500811879337
Pangui 1,27.8125013570057,64.1687039519262
Pangui 1,30.6735253963686,64.8115382391854
Pangui 1,36.6190030187447,60.1797939523893
Pangui 1,33.8766575292632,61.519302299597
Pangui 1,37.8590136184311,70.2210510303228
Pangui 1,31.579690860293,63.1151809627696
Pangui 1,39.4868581861862,60.2803780409762
Pangui 1,44.0367076776582,56.9782880546092
Pangui 1,23.9597597527118,65.3350924891264
Pangui 1,39.7955101827831,66.492093627193
Pangui 1,33.1612993167162,66.4061472911239
Pangui 1,38.9882994799506,64.3986904290921
Pangui 1,34.5739244062131,69.8896485260953
Pangui 1,33.4015876521833,64.3238273552889
Pangui 1,31.1989636453612,80.9162057250058
Pangui 1,32.8692142447608,68.1279826856622
Pangui 1,39.2726971833225,61.9468666538774
Pangui 1,35.8736628259857,61.1190888225728
Pangui 1,29.9776467895093,61.3800659323405
Pangui 1,40.6266320516203,69.5043279646078
Pangui 1,35.4768604932732,66.8266454510906
Pangui 1,31.5891509311957,60.6977765762557
Pangui 1,39.4089066824631,65.3020856351594
Pangui 1,34.6811074879572,70.420498689159
Pangui 1,38.5716991164118,68.2727735670939
Pangui 1,37.3126924966188,64.1198099826046
Pangui 1,32.2727316701341,61.6891585536613
Pangui 1,41.3796526410164,66.2967888502746
Pangui 1,32.9414379507708,64.6474789919194
Pangui 1,28.4576154460537,65.2953629922024
Pangui 1,30.8340865837824,68.1700284730883
Pangui 1,36.6616055383653,66.5022584140645
Pangui 1,26.870494477185,62.9012364031752
Pangui 1,32.1322553090921,69.5597351016155
Pangui 1,30.8331732969463,70.7212757981927
Pangui 1,40.0618151366998,62.9686622830832
Pangui 1,36.6361893556037,62.1024032390238
Pangui 1,29.9246732462417,60.2283615309112
Pangui 1,34.4380999065109,67.1820399214543
Pangui 1,37.961704742376,60.0282470307674
Pangui 1,32.5188807372377,66.8127728575438
Pangui 1,32.678709984801,60.3329986120245
Pangui 1,35.4330495582948,63.9714654286613
Pangui 1,39.457319360186,63.8564927574052
Pangui 1,34.1865834202704,72.312550642398
Pangui 1,31.7433210651606,63.0849393273463
Pangui 1,39.0868176975479,66.5893145243288
Pangui 1,34.5247207271934,62.5356091507601
Pangui 1,37.0771655829252,62.8770550836724
Pangui 1,38.390152578696,64.7614372260483
Pangui 1,34.0745393187652,61.2477570346519
Pangui 1,32.996650672158,65.4465733057065
Pangui 1,35.2162300929434,61.0850148928643
Pangui 1,43.9583280618905,68.5360438313593
Pangui 1,33.2902721140975,69.4246899960258
Pangui 1,34.1484401993959,67.5803022473015
Pangui 1,31.6176579565749,66.0669606727078
Pangui 1,34.5475131818124,70.3471034362446
Pangui 1,37.4431022013617,64.6856582340097
Pangui 1,29.6839852937204,57.6549508538394
Pangui 1,35.8839824761201,57.8780902992775
Pangui 1,24.8431043905836,69.7569150325516
Pangui 1,36.2103879059148,63.6261061135593
Pangui 1,31.5376241324154,71.8997156136399
Pangui 1,28.2082483011529,63.9293410195373
Pangui 1,37.8407253124015,74.4280701837358
Pangui 1,41.3784923848944,61.7126197689441
Pangui 1,30.6578403382039,59.3509980807953
Pangui 1,39.1212842106539,67.8093228170689
Pangui 1,32.1510432924918,71.1571744166371
Pangui 1,36.1531831401661,61.6848713633181
Pangui 1,40.8422126800707,69.0359619975209
Pangui 1,31.100767788002,64.4818074764925
Pangui 1,39.4781466237069,57.3429337250008
Pangui 1,48.7334800656,69.8315013946066
Pangui 1,34.9014632548792,69.2968520202939
Pangui 1,36.2314413560769,65.3065383306079
Pangui 1,36.7080796701046,59.9544495804258
Pangui 1,38.8681512634665,68.7379906043498
Pangui 1,32.343295480868,64.5434201570644
Pangui 1,37.5287186597424,66.6459348695626
Pangui 1,38.3895544275797,60.3704052967852
Pangui 1,31.9771437426199,68.4188007559368
Pangui 1,37.4556757843926,59.2077921167783
Pangui 1,36.481056491915,61.8915334457716
Pangui 1,38.9373767579535,56.9768428483069
Pangui 1,28.3109377051316,58.5108491288467
Pangui 1,33.8062548,68.092799429689
Pangui 1,39.0556160165242,68.4902576423056
Pangui 1,38.9087210300011,69.2823230947968
Pangui 1,33.287080560183,66.1662715468074
Pangui 1,30.9734476487453,70.0673090532715
Pangui 1,29.4729540556395,67.8341808447781
Pangui 1,28.1925996339433,60.2336826405733
Pangui 1,33.6207167197446,69.3331869781306
Pangui 1,34.3012877320987,66.6268936891667
Pangui 1,33.9751696515148,66.146900861256
Pangui 1,33.598073788107,64.9256435420892
Pangui 1,29.1331227154946,61.9445054033899
Pangui 1,34.0035429883235,63.0237185256859
Pangui 1,25.2726359918474,64.5570973403499
Pangui 1,24.7024126464953,63.8609241209092
Pangui 1,32.8602025212946,69.6134503415413
Pangui 1,40.0100335034293,62.1839233334934
Pangui 1,28.3242804889588,73.6112497652523
Pangui 1,35.4055028897555,64.4772517135772
Pangui 1,34.9905684645847,61.2274686526531
Pangui 1,34.860291709499,67.2167817017785
Pangui 1,37.9235578216739,67.423580160528
Pangui 1,34.2861662793043,72.6913340743954
Pangui 1,34.2851003189221,67.8537541743238
Pangui 1,35.3191039837343,68.5637332109795
Pangui 1,39.7586380224355,67.7708184969957
Pangui 1,27.8989166791895,63.912847830707
Pangui 1,29.9565060984286,72.2884611630392
Pangui 1,41.2314331264953,61.8437134656789
Pangui 1,29.46171370014,60.1594089608675
Pangui 1,41.0362871236856,63.7075659987123
Pangui 1,34.3756018416773,61.0312526385074
Pangui 1,40.4744252998135,65.9305363386837
Pangui 1,28.4726723346871,56.5961088842679
Pangui 1,34.3180621064935,66.2906878793643
Pangui 1,41.2820769658501,61.6927661145255
Pangui 1,29.5049607578622,60.3951002445816
Pangui 1,32.2143184878784,56.9234597813732
Pangui 1,27.0906412090636,65.5888418991171
Pangui 1,34.519526572671,69.8180706896236
Pangui 1,27.0700619174969,63.5011888446036
Pangui 1,31.3203833441172,67.0042860317159
Pangui 1,31.9700622588905,65.5516314241591
Pangui 1,36.6468780734358,62.2917390000416
Pangui 1,32.427235632001,61.5544335872658
Pangui 1,40.0313854517974,60.6702869447449
Pangui 1,32.5340164455162,62.6039002421198
Pangui 1,36.0766483616536,66.1755558267329
Pangui 1,34.2295261941438,66.2918900018303
Pangui 1,37.9089068287652,68.1638349344691
Pangui 1,28.7426468863466,60.8621264870521
Pangui 1,36.7953083533857,64.2537630334454
Pangui 1,35.9736528962388,53.4804446641715
Pangui 1,30.3542002095948,72.0000206849846
Pangui 1,35.3550157011296,62.0881901840051
Pangui 1,30.2434899446009,55.4599988508958
Pangui 1,33.3445172852759,66.1501585224187
Pangui 1,32.9619239269156,60.792235616738
Pangui 1,33.8596158627675,60.9428862609605
Pangui 1,35.5333094041263,65.5332571695852
Pangui 1,37.0332367254271,64.1852483396992
Pangui 1,32.1835879164744,62.9601269105887
Pangui 1,34.6949420538236,68.7490715656625
Pangui 1,32.4615254866452,60.7934336431903
Pangui 1,35.6915680615037,66.6916309998011
Pangui 1,31.6793965256492,62.03142929436
Pangui 1,32.92850104424,67.8252373212942
Pangui 1,31.7706666373423,64.5972801892928
Pangui 1,30.5537326310396,64.3015747938809
Pangui 1,29.3954423963888,67.145909895247
Pangui 1,27.8072724470686,64.1311258553717
Pangui 1,44.9233361697894,70.7573100390081
Pangui 1,32.8510058328326,62.220831417547
Pangui 1,28.8419476480415,66.2912764205007
Pangui 1,41.2285236527077,63.632685354578
Pangui 1,34.6602608695357,58.9043877919418
Pangui 1,35.6359746954163,56.8386760905097
Pangui 1,37.834980835798,66.1677513908793
Pangui 1,29.9207349373162,62.2486518243148
Pangui 1,31.2550050905105,64.8772477036948
Pangui 1,30.5281098123264,61.6081448559134
Pangui 1,33.5782307797291,64.2202833378989
Pangui 1,27.7273496319047,62.0182371241104
Pangui 1,32.9669818161681,67.8035940893627
Pangui 1,36.0108378827663,64.2702372238894
Pangui 1,33.1299773407815,67.3341604124713
Pangui 1,35.2270593811788,60.7257635729412
Pangui 1,38.5193613512981,67.0088017179416
Pangui 1,38.8566510586428,60.5473552624857
Pangui 1,39.4907262497783,75.8345936922331
Pangui 1,39.1945168532263,67.7812195322113
Pangui 1,32.9986912028793,65.3624218087951
Pangui 1,33.3969211864689,66.8551352272622
Pangui 1,29.5260522295568,67.5483736789019
Pangui 1,23.5207717855949,55.0842526728906
Pangui 1,36.4876060048445,63.6847942129025
Pangui 1,36.0666072337364,60.9417977538386
Pangui 1,32.5421480276898,61.1543617812242
Pangui 1,36.2814584639409,63.5893134553526
Pangui 1,29.0309111806738,61.7634835202423
Pangui 1,36.967989834521,62.3019782871092
Pangui 1,31.6006039922796,67.8711205687671
Pangui 1,33.7555033018293,67.3649217869894
Pangui 1,23.0103226218445,64.0931416658329
Pangui 1,29.7860612884508,69.5482298828902
Pangui 1,34.8295048313427,69.9015586342808
Pangui 1,32.5560235622055,62.9848155982835
Pangui 1,37.4476162794867,62.2381069831176
Pangui 1,35.1001009974649,63.3334045078972
Pangui 1,33.7555721493598,70.6622315010409
Pangui 1,35.334829704257,59.132169615273
Pangui 1,35.9829363022227,67.7391885125581
Pangui 1,35.5973423760902,66.4282090436409
Pangui 1,32.6011419117602,65.7619492428672
Pangui 1,38.2533031568434,64.7827089991898
Pangui 1,33.4391397365455,67.8070099274921
Pangui 1,33.7237441598962,64.8815832494524
Pangui 1,34.325520947035,57.2328299548884
Pangui 1,31.0690468766881,65.6619177213585
Pangui 1,31.9180576591565,62.0229009596086
Pangui 1,42.2884618067607,61.3635875107452
Pangui 1,34.8520887504721,69.3543177393948
Pangui 1,35.2941804670034,69.4740574363748
Pangui 1,33.8007775857236,74.0449214520934
Pangui 1,35.0757372376417,62.4857850036855
Pangui 1,32.3006595539885,67.51398780463
Pangui 1,37.560186732676,59.4561208517505
Pangui 1,41.1648622694401,65.5688098691509
Pangui 1,32.1396250578244,63.1078595058634
Pangui 1,32.4802497655172,72.5695687387852
Pangui 1,30.7634196644985,62.9477842519666
Pangui 1,30.6372441639807,65.24364305643
Pangui 1,34.7898165321715,71.4033796533998
Pangui 1,27.9272829088876,63.2441366863976
Pangui 1,37.7032909331297,65.0008670141637
Pangui 1,38.1533302701969,64.9041068832778
Pangui 1,28.3694178811083,62.6306131193718
Pangui 1,32.4109022771539,65.9899706538272
Pangui 1,40.0841433180416,57.2076268614912
Pangui 1,35.0866517770862,71.5718376154591
Pangui 1,35.2796399904508,66.6265803403492
Pangui 1,28.7239246121402,64.6012233618927
Pangui 1,34.8336538253595,62.6661900097734
Pangui 1,41.1322285500524,67.9316570878146
Pangui 1,33.9728817643098,66.4517295791553
Pangui 1,37.1184741264908,64.3624046599518
Pangui 1,31.8038934006767,60.5468980530644
Pangui 1,26.1967901410921,71.53276994791
Pangui 1,38.5811127667791,60.2314002155316
Pangui 1,31.0071751987885,58.0859438047788
Pangui 1,36.6415137902075,72.6367909212494
Pangui 1,32.854909440415,62.062031569073
Pangui 1,35.5026465864732,66.2047050100534
Pangui 1,30.7394091586608,65.3935138613272
Pangui 1,37.8962729662867,64.4173643529892
Pangui 1,31.0909289811903,62.6981669642354
Pangui 1,36.6923844125517,66.1598414410601
Pangui 1,35.2212696700313,66.7096611258623
Pangui 1,32.63190349875,67.995131820704
Pangui 1,37.3125789119179,69.8267800692053
Pangui 1,36.7300644941267,68.142145736644
Pangui 1,38.261505475121,64.0652184943867
Pangui 1,37.2347937230724,66.8356329559148
Pangui 1,36.0745207006758,65.3460969430597
Pangui 1,38.97263800229,65.0012441487758
Pangui 1,41.3062135885062,68.4734174766793
Pangui 1,38.1787055391738,66.0712211822186
Pangui 1,28.8011933619497,67.3041336149084
Pangui 1,32.9548893233711,66.9663984036747
Pangui 1,34.381485791764,63.2381434294033
Pangui 1,25.7263797071215,72.7924943945702
Pangui 1,31.3965650325999,69.3785157940944
Pangui 1,30.2235327151691,68.3723067593919
Pangui 1,35.1319151035837,69.8872420628297
Pangui 1,36.7792319882542,64.2317762666193
Pangui 1,25.1162058301408,64.1307454056394
Pangui 1,44.6705887476987,65.8420765228329
Pangui 1,28.3429582552819,61.9061104173545
Pangui 1,35.4592802203379,65.8298655194164
Pangui 1,34.8530699118324,66.5349226657539
Pangui 1,31.8059058699106,65.3727758279769
Pangui 1,34.22888532524,64.459745453248
Pangui 1,39.7278698921128,64.3263849283763
Pangui 1,38.7280716161799,58.454124446191
Pangui 1,34.1114974265359,69.4299220825547
Pangui 1,33.8939164785052,66.9086768447705
Pangui 1,28.9982955791399,66.4115474404746
Pangui 1,36.4224519677983,59.0529937551238
Pangui 1,36.2953661180453,65.4277627237939
Pangui 1,36.0629168744952,66.538706075918
Pangui 1,32.9890799124854,68.3181887500387
Pangui 1,37.9151344195778,58.6107902445884
Pangui 1,31.6454200190635,68.6293668795201
Pangui 1,35.6969332443216,65.3408495802588
Pangui 1,43.2170323044372,61.9103743554471
Pangui 1,31.0771484679421,58.9121172828151
Pangui 1,37.715189807504,67.654665210807
Pangui 1,34.182468241877,66.0611885736935
Pangui 1,35.3311363753497,66.1745607897224
Pangui 1,38.5906778020605,65.1870287540121
Pangui 1,38.4341533086869,64.8846253780484
Pangui 1,37.9797337768853,64.7462315391642
Pangui 1,38.577226743811,64.7697809006488
Pangui 1,37.5537252631957,59.1611469955795
Pangui 1,34.4367092315702,70.4284890392771
Pangui 1,31.582236410992,69.1920599148761
Pangui 1,32.1802859079639,68.0454347895104
Pangui 1,39.1409331582885,65.3895096188097
Pangui 1,37.4104845260551,67.9601070809095
Pangui 1,31.2560979181525,69.2948715904474
Pangui 1,33.7769017827486,63.7271498109082
Pangui 1,40.7937703305271,64.4712432898449
Pangui 1,36.2522006298801,63.3327087392849
Pangui 1,30.6658522283645,70.3245283916109
Pangui 1,27.0044017176114,67.56914614763
Pangui 1,33.344805072098,61.425175175526
Pangui 1,31.4441260667526,72.0439902308461
Pangui 1,34.1303004669552,65.3880702143981
