Cúmulo,RA,DEC
Pangui 1,31.620322836826116,73.90445950314094
Pangui 1,34.51951683705245,57.0093473984255
Pangui 1,29.89742697823396,68.23579165340414
Pangui 1,30.6781567663494,61.006344908059695
Pangui 1,27.52575036848045,62.587853518480166
Pangui 1,40.907907382588,60.56517633501907
Pangui 1,36.342999090120074,69.37355048484679
Pangui 1,32.63080283817899,68.80941876897687
Pangui 1,33.501599708260024,62.412279260581776
Pangui 1,36.68990321834576,66.36899528579293
Pangui 1,34.48705600228568,60.7980651243038
Pangui 1,33.39998783591622,64.16874576421267
Pangui 1,38.81502417324179,62.44651623276462
Pangui 1,33.52332041401571,67.78762828659565
Pangui 1,36.56101551157258,66.62810413520947
Pangui 1,36.52563217691402,60.65699934923131
Pangui 1,33.39546260945616,59.293737264325074
Pangui 1,41.076800402488395,56.65230040683877
Pangui 1,32.42510841604944,71.70958468978378
Pangui 1,29.029079360463772,62.27821059833448
Pangui 1,34.90664743850599,64.21410951142991
Pangui 1,31.70982706080532,63.645925853726524
Pangui 1,36.511699777798235,70.91205742939562
Pangui 1,37.32729380272541,65.06733231002934
Pangui 1,34.783244437748166,74.14674451068917
Pangui 1,37.205343987759605,64.45031662428819
Pangui 1,25.69231863787935,60.40898034686594
Pangui 1,23.93291565293189,66.99213277857169
Pangui 1,32.892322950812186,69.49404844255741
Pangui 1,26.528655802393487,65.70699579499504
Pangui 1,40.02850811321063,58.93883244326448
Pangui 1,35.264004325417616,66.7128647743365
Pangui 1,39.35224995018005,67.61517545266793
Pangui 1,30.11292827429658,61.13428142374893
Pangui 1,34.93358427662738,63.107172867587444
Pangui 1,33.12782403156664,66.51043800169565
Pangui 1,33.503745012549786,70.7042174504991
Pangui 1,31.884354598202638,67.71033814844999
Pangui 1,34.294755457610975,57.45491698019299
Pangui 1,31.41733679977141,59.708036890976786
Pangui 1,31.181737331899804,63.57825558040798
Pangui 1,37.66106948758552,61.733673556803986
Pangui 1,28.575082781740083,64.34264093883435
Pangui 1,32.934090694034204,64.43514183507592
Pangui 1,28.902505274229586,65.67001931117883
Pangui 1,31.476076338647236,66.34262273332165
Pangui 1,43.027250641379375,62.99182053795128
Pangui 1,29.657701045269746,66.17148210020352
Pangui 1,35.82803193249774,65.32108864115105
Pangui 1,35.29934860179421,61.620420152719454
Pangui 1,38.79903302141954,62.53701448202045
Pangui 1,32.26881153340543,55.76001263816013
Pangui 1,38.556673672147525,63.45750595187964
Pangui 1,37.54353827826104,67.21094610195583
Pangui 1,35.43064235053513,68.78434658273464
Pangui 1,38.91719793404374,65.85510282599051
Pangui 1,40.12244502482601,63.40097788074762
Pangui 1,40.30823704062095,68.55296087686544
Pangui 1,35.77612896744705,63.513065886131905
Pangui 1,37.74361568850447,56.605772862595444
Pangui 1,32.093824253467986,66.01944186408335
Pangui 1,28.55036155330274,61.317041574654084
Pangui 1,35.69672729619551,62.4406633502445
Pangui 1,36.003786933969266,65.3018336701778
Pangui 1,37.50398423796261,67.3914737331196
Pangui 1,35.16632046923508,64.35655402124294
Pangui 1,32.32742149640018,61.62838661834842
Pangui 1,32.20563029531577,68.57108452725987
Pangui 1,28.09356376122054,68.31210338108002
Pangui 1,30.30927225777488,66.92304550001097
Pangui 1,37.58416583764809,62.377825677920946
Pangui 1,35.32503441476933,63.74994426867738
Pangui 1,37.568608495522795,67.91009171297104
Pangui 1,22.671915318076962,63.39537689376325
Pangui 1,31.77793283207891,63.304366807702294
Pangui 1,30.710438360799635,63.378743519841706
Pangui 1,31.35905654071059,61.799617776894024
Pangui 1,32.61248616230215,68.55031234931559
Pangui 1,31.31761535367794,63.59790896564563
Pangui 1,37.690972812487644,70.6479612312657
Pangui 1,38.67052451569922,62.759102144800465
Pangui 1,29.05073723096512,63.92721673564701
Pangui 1,31.56062217008816,69.10390404439073
Pangui 1,34.847694748486695,59.95928943096197
Pangui 1,35.89683912450856,64.06810484138295
Pangui 1,31.131911630856955,64.40363597987918
Pangui 1,37.19637499959035,64.25679722767111
Pangui 1,29.65395613239211,65.09990469021469
Pangui 1,29.921132057378642,59.94216312737661
Pangui 1,38.33308255271182,60.69411052344985
Pangui 1,35.74147341375331,67.82160235037264
Pangui 1,31.559287673651813,71.69643507178246
Pangui 1,38.75084461578202,64.19892286353816
Pangui 1,41.81922833684808,66.3878427311805
Pangui 1,34.92249393022757,69.888673650899
Pangui 1,33.61518306255064,58.50385025785842
Pangui 1,32.41495682612054,62.494098274581475
Pangui 1,42.54516070462029,72.49653398153828
Pangui 1,30.846504345915132,68.62201142398725
Pangui 1,33.49345430062488,67.76131852142805
Pangui 1,30.864333026566772,60.521535894925144
Pangui 1,35.735003593291445,60.1496740651035
Pangui 1,29.95202454586702,64.35388829429247
Pangui 1,33.315728277908,66.35680719129931
Pangui 1,43.64576143026559,66.89870488891177
Pangui 1,29.680228568396615,64.51430124440559
Pangui 1,29.44229857279593,67.80021242160987
Pangui 1,30.182764588006194,61.52246869178039
Pangui 1,38.729502265438846,67.09124268167324
Pangui 1,29.61154633283009,70.06766623119721
Pangui 1,35.644142733942665,57.96954804964768
Pangui 1,32.347523914660734,64.64777173172375
Pangui 1,33.370973334182935,64.5169825436519
Pangui 1,31.882672859977674,65.71183986313315
Pangui 1,37.81644800743149,69.38616796466691
Pangui 1,41.503436687103935,62.70089158306937
Pangui 1,36.796859258058255,64.4511680566921
Pangui 1,38.604956914426836,64.72706571058299
Pangui 1,34.96025135416911,70.29877154439566
Pangui 1,34.59653791470038,69.74674864220725
Pangui 1,36.309828275483454,61.58110110358294
Pangui 1,39.59849600410311,62.753925218280045
Pangui 1,43.661427563969006,58.58759495533098
Pangui 1,33.725136831171625,63.779450635198735
Pangui 1,33.02728824687363,68.11864133833556
Pangui 1,32.63513519312748,59.80695554671179
Pangui 1,36.49571173464173,61.70838943947148
Pangui 1,35.5574673795791,68.39481947322119
Pangui 1,30.442549536944593,69.81773883957425
Pangui 1,29.925759178723123,67.95383972657503
Pangui 1,28.32543731981061,60.80265750303911
Pangui 1,30.86972049969044,65.69729543163027
Pangui 1,24.23557779460572,65.07835172436258
Pangui 1,34.19263052489331,63.806449142710896
Pangui 1,32.60998705977827,62.82104279525848
Pangui 1,27.478968833514717,68.04055082519824
Pangui 1,33.703086847584416,68.84744042817283
Pangui 1,35.64223844012846,67.25658879184432
Pangui 1,37.12812400427452,64.12713771109198
Pangui 1,34.231553535576644,60.081112318072144
Pangui 1,32.01017284817922,70.45404710150791
Pangui 1,38.7139051038035,61.08004944868753
Pangui 1,36.21908129557389,61.07086205626364
Pangui 1,34.72725211104152,64.42751670512085
Pangui 1,32.37518388743991,60.84182702601456
Pangui 1,33.49824191895492,66.58333748463947
Pangui 1,35.03239745703368,63.6893954168643
Pangui 1,39.29651313667884,66.36316080200993
Pangui 1,33.97700629024014,63.8031254601184
Pangui 1,32.73001090895938,69.14936197786704
Pangui 1,35.440899095836414,66.64773218563751
Pangui 1,32.37964533206335,70.29479743979445
Pangui 1,30.26648687458712,68.91307734359286
Pangui 1,29.468636586807634,60.76042487695662
Pangui 1,26.285706327106666,62.916242592064776
Pangui 1,32.358868750671874,65.40480914764464
Pangui 1,38.74874287777099,65.76505022542112
Pangui 1,28.89836602833272,64.2210234458847
Pangui 1,37.36935959140399,71.82354620877972
Pangui 1,33.61134000224384,61.39100007235146
Pangui 1,28.881690182625597,73.30188562119136
Pangui 1,24.94161434281806,63.391243064166645
Pangui 1,29.893434206968127,73.3904365357
Pangui 1,38.433108343131394,59.64395983886466
Pangui 1,37.86675178880698,70.2726400975854
Pangui 1,24.47672507233728,56.184434054006054
Pangui 1,29.463691261403564,63.94148604983988
Pangui 1,39.005232248115085,66.75704510190494
Pangui 1,31.05078770434604,66.18909831903369
Pangui 1,33.5116747346437,64.6701055452872
Pangui 1,30.589018982215144,63.883720128077876
Pangui 1,36.57641386433479,65.02711408881014
Pangui 1,29.732057541775163,57.43321093557727
Pangui 1,38.71598782929897,62.54698713195926
Pangui 1,33.118254943432945,61.685307301680595
Pangui 1,31.026660498322645,63.50465313883155
Pangui 1,27.90793217824128,62.618066614010544
Pangui 1,34.152392642476705,67.17251029277496
Pangui 1,33.86746973911521,66.72168090895565
Pangui 1,35.86065804439708,65.07467670446097
Pangui 1,30.430635821810633,64.16774094206879
Pangui 1,36.803431061306156,57.820907342711045
Pangui 1,31.67591416900279,65.27052330077035
Pangui 1,37.43925020698455,58.58541972543216
Pangui 1,31.010456310252668,61.81343114841727
Pangui 1,34.69872180275535,64.0518609467807
Pangui 1,33.71439671979788,71.63252338349436
Pangui 1,26.622477342334978,62.63746017542484
Pangui 1,30.364665882866728,61.69132912533163
Pangui 1,33.754087469429805,59.00680373780031
Pangui 1,32.17298818867903,62.38017047235724
Pangui 1,32.141563000742465,66.52869017932251
Pangui 1,29.134478666982574,61.31511888793985
Pangui 1,32.594903232711765,66.39446421274027
Pangui 1,29.233819978874372,63.87291236957572
Pangui 1,34.51699715959763,59.10430546640207
Pangui 1,30.79931980409501,68.49378412572264
Pangui 1,30.72760015504813,76.01507455196345
Pangui 1,31.090620507858883,67.08858247585276
Pangui 1,35.95225942038182,65.33428486699249
Pangui 1,39.52267760926062,61.78625911199663
Pangui 1,28.304100263786182,58.196728856080185
Pangui 1,37.84612203628562,69.38510078729341
Pangui 1,31.61219802367025,64.79357591793382
Pangui 1,36.14358155850008,66.28568545532195
Pangui 1,36.44385760431143,66.8794430064627
Pangui 1,31.2058133030632,68.17545315726647
Pangui 1,38.09333018068249,65.46202660396332
Pangui 1,26.979400159252066,54.99601645037922
Pangui 1,31.564554474922186,59.27507537068765
Pangui 1,33.90826563176649,52.17577087066645
Pangui 1,31.916604192981488,67.88284040823125
Pangui 1,30.941282624917516,65.81439430812235
Pangui 1,39.48961988546725,67.89893117303984
Pangui 1,35.161307698889736,73.66276727200983
Pangui 1,31.807903982850434,69.73293098940067
Pangui 1,34.371772696902774,67.54844964822674
Pangui 1,39.14221394723177,58.045633359317904
Pangui 1,38.36237561095412,62.38247680093658
Pangui 1,31.78148924045828,68.9469899740953
Pangui 1,26.471371330870674,69.54718974107094
Pangui 1,35.52078358920843,60.236669381014245
Pangui 1,39.87935143868014,58.704133971771256
Pangui 1,34.04661639748269,70.51960609808968
Pangui 1,31.627766319853574,63.65298243645043
Pangui 1,35.912775791969686,63.77051889498223
Pangui 1,31.397535469605373,72.63393088757674
Pangui 1,43.74416057277294,59.901057705925226
Pangui 1,38.74267286523401,65.95313814729955
Pangui 1,34.90259347987784,59.06696798581563
Pangui 1,36.531670685455886,61.84266098650173
Pangui 1,30.5820523652029,70.64770238143457
Pangui 1,32.49149300885682,63.33074505949689
Pangui 1,29.243685012054282,70.33806891874849
Pangui 1,36.79111582538077,73.50884271830424
Pangui 1,30.512899166169717,64.82982976348822
Pangui 1,41.45724757843769,68.53282079646424
Pangui 1,32.564374017828975,64.4722072886585
Pangui 1,34.93405129142351,69.9294698754389
Pangui 1,34.78767290063256,70.44122846646864
Pangui 1,36.306185072446176,68.91359107790663
Pangui 1,41.93634913982579,66.36029453489944
Pangui 1,43.070889459367,59.97090094604065
Pangui 1,33.53206182518274,64.45666795296339
Pangui 1,34.27042110640785,63.65338824755941
Pangui 1,30.44370243805782,69.34108027892303
Pangui 1,37.586882586125434,68.11686018874441
Pangui 1,36.454096923203466,63.64280876621382
Pangui 1,34.22268690972545,69.88483949477593
Pangui 1,37.93326639472826,58.35437992077593
Pangui 1,40.926414804479016,65.3328770325626
Pangui 1,32.805885136001095,67.1411466709999
Pangui 1,36.783230401128264,65.96830886097574
Pangui 1,40.48097754966069,74.1388414698722
Pangui 1,32.46224050521462,68.08652568044575
Pangui 1,34.0657701295967,68.82489609766854
Pangui 1,39.27853833583371,61.38389410676242
Pangui 1,27.506986024409613,61.0079395967535
Pangui 1,39.828590821438645,64.50608916366882
Pangui 1,33.636320717976375,69.46027905586071
Pangui 1,32.59875566817839,58.87756617029075
Pangui 1,30.508317242587704,64.4236599785914
Pangui 1,37.34039093523704,64.26436710218253
Pangui 1,37.16126710956082,65.7744117162401
Pangui 1,39.2720078258888,61.18258285231391
Pangui 1,29.193423169717555,67.23594040420409
Pangui 1,33.80223798334723,61.952554476156095
Pangui 1,35.522536361046136,60.38130433096517
Pangui 1,29.162241213601444,69.13234865123339
Pangui 1,31.43445811117953,63.49816817969496
Pangui 1,34.96038550867603,67.31542450711444
Pangui 1,33.07452727604693,65.08796644537486
Pangui 1,32.63685395886619,65.41478378008539
Pangui 1,32.347502579792476,65.36932876937621
Pangui 1,25.812375177742656,60.666178558462256
Pangui 1,32.35809299411852,71.38351954241936
Pangui 1,27.30992557468417,66.4196843442688
Pangui 1,28.98689280921901,69.7968337483863
Pangui 1,30.784391126872745,60.296190978605864
Pangui 1,26.029233935314966,61.32151257907803
Pangui 1,34.76221200106035,74.34545878179838
Pangui 1,36.58055740172857,67.59245987162598
Pangui 1,37.25877047130107,67.15263332135983
Pangui 1,34.50169954458901,50.74278343224662
Pangui 1,36.24303049669371,65.2324870323847
Pangui 1,32.18115415595126,63.28503167251367
Pangui 1,32.83362751924968,70.55563857236699
Pangui 1,33.21188183520841,61.08571849260037
Pangui 1,30.46477289460889,66.54311615460563
Pangui 1,33.848778748574965,66.39834839895254
Pangui 1,29.005531474852443,69.04029066482234
Pangui 1,32.76646728651032,66.28473911888892
Pangui 1,34.849792780210535,66.98484971859683
Pangui 1,31.743592184041898,64.15406177046597
Pangui 1,27.31543699970115,56.82146616130323
Pangui 1,27.13135929528495,60.1972946652274
Pangui 1,38.37498694603956,69.41225853555949
Pangui 1,35.43889774247449,62.07238038708968
Pangui 1,39.386454489537066,64.14579202781262
Pangui 1,37.517859613958265,64.74989567884813
Pangui 1,34.38546471594199,64.61580906682774
Pangui 1,34.8510094854368,65.66940555924496
Pangui 1,30.13884020976763,73.460902291559
Pangui 1,34.04740437734594,75.42946205959487
Pangui 1,28.73137288648413,60.45609807367892
Pangui 1,29.728173126166233,61.16766303118523
Pangui 1,32.357329253141145,64.45379391446176
Pangui 1,32.217188488403714,61.34675562578155
Pangui 1,27.265522063571318,62.849784654725134
Pangui 1,34.40681977428289,68.32310215608686
Pangui 1,33.61759638942923,65.97683545168753
Pangui 1,28.944851031604923,71.88460164463696
Pangui 1,35.06154422656605,58.39472704123801
Pangui 1,32.93182004318983,70.43901522884713
Pangui 1,31.549228317204438,71.02371735857311
Pangui 1,38.24795406273609,66.18783173596776
Pangui 1,31.172105487070052,69.52408553607957
Pangui 1,34.28315511203037,64.50081187933704
Pangui 1,27.81250135700573,64.16870395192622
Pangui 1,30.673525396368568,64.8115382391854
Pangui 1,36.619003018744706,60.17979395238932
Pangui 1,33.87665752926318,61.519302299596966
Pangui 1,37.85901361843108,70.22105103032283
Pangui 1,31.57969086029303,63.11518096276958
Pangui 1,39.48685818618615,60.28037804097619
Pangui 1,44.036707677658185,56.97828805460918
Pangui 1,23.95975975271178,65.33509248912644
Pangui 1,39.7955101827831,66.49209362719297
Pangui 1,33.16129931671618,66.4061472911239
Pangui 1,38.988299479950584,64.39869042909214
Pangui 1,34.573924406213116,69.88964852609533
Pangui 1,33.40158765218326,64.32382735528886
Pangui 1,31.198963645361196,80.91620572500582
Pangui 1,32.869214244760784,68.12798268566222
Pangui 1,39.272697183322514,61.94686665387742
Pangui 1,35.87366282598566,61.11908882257278
Pangui 1,29.977646789509283,61.38006593234051
Pangui 1,40.62663205162029,69.5043279646078
Pangui 1,35.476860493273165,66.82664545109056
Pangui 1,31.589150931195675,60.69777657625568
Pangui 1,39.40890668246306,65.30208563515936
Pangui 1,34.6811074879572,70.420498689159
Pangui 1,38.571699116411764,68.27277356709394
Pangui 1,37.312692496618844,64.11980998260462
Pangui 1,32.27273167013406,61.68915855366133
Pangui 1,41.379652641016406,66.2967888502746
Pangui 1,32.94143795077075,64.64747899191939
Pangui 1,28.45761544605367,65.29536299220241
Pangui 1,30.83408658378244,68.17002847308832
Pangui 1,36.6616055383653,66.50225841406446
Pangui 1,26.87049447718504,62.90123640317516
Pangui 1,32.132255309092145,69.55973510161547
Pangui 1,30.833173296946256,70.72127579819272
Pangui 1,40.06181513669978,62.96866228308321
Pangui 1,36.63618935560366,62.10240323902379
Pangui 1,29.924673246241678,60.22836153091119
Pangui 1,34.438099906510935,67.18203992145428
Pangui 1,37.96170474237602,60.028247030767375
Pangui 1,32.51888073723768,66.81277285754383
Pangui 1,32.67870998480097,60.33299861202453
Pangui 1,35.433049558294826,63.97146542866129
Pangui 1,39.45731936018601,63.85649275740519
Pangui 1,34.18658342027036,72.31255064239802
Pangui 1,31.743321065160632,63.084939327346305
Pangui 1,39.086817697547886,66.5893145243288
Pangui 1,34.52472072719339,62.5356091507601
Pangui 1,37.07716558292516,62.877055083672445
Pangui 1,38.39015257869602,64.7614372260483
Pangui 1,34.074539318765204,61.24775703465188
Pangui 1,32.99665067215797,65.44657330570652
Pangui 1,35.21623009294338,61.08501489286431
Pangui 1,43.958328061890455,68.53604383135925
Pangui 1,33.29027211409754,69.42468999602579
Pangui 1,34.14844019939591,67.58030224730147
Pangui 1,31.617657956574927,66.06696067270784
Pangui 1,34.54751318181235,70.34710343624461
Pangui 1,37.44310220136166,64.6856582340097
Pangui 1,29.683985293720433,57.654950853839374
Pangui 1,35.883982476120096,57.878090299277495
Pangui 1,24.843104390583598,69.75691503255163
Pangui 1,36.2103879059148,63.626106113559345
Pangui 1,31.537624132415438,71.89971561363988
Pangui 1,28.208248301152903,63.92934101953727
Pangui 1,37.840725312401496,74.42807018373581
Pangui 1,41.37849238489441,61.71261976894405
Pangui 1,30.657840338203915,59.35099808079525
Pangui 1,39.12128421065391,67.80932281706893
Pangui 1,32.1510432924918,71.15717441663708
Pangui 1,36.15318314016609,61.684871363318116
Pangui 1,40.842212680070745,69.03596199752091
Pangui 1,31.100767788001953,64.48180747649252
Pangui 1,39.47814662370691,57.34293372500075
Pangui 1,48.73348006559995,69.83150139460655
Pangui 1,34.90146325487921,69.29685202029385
Pangui 1,36.23144135607687,65.30653833060792
Pangui 1,36.70807967010455,59.95444958042581
Pangui 1,38.868151263466515,68.73799060434982
Pangui 1,32.34329548086804,64.54342015706439
Pangui 1,37.52871865974243,66.64593486956261
Pangui 1,38.38955442757973,60.37040529678524
Pangui 1,31.97714374261991,68.41880075593681
Pangui 1,37.455675784392575,59.20779211677834
Pangui 1,36.48105649191501,61.891533445771564
Pangui 1,38.93737675795353,56.976842848306894
Pangui 1,28.310937705131604,58.51084912884671
Pangui 1,33.806254799999955,68.09279942968902
Pangui 1,39.05561601652419,68.49025764230564
Pangui 1,38.90872103000111,69.28232309479682
Pangui 1,33.28708056018295,66.16627154680735
Pangui 1,30.973447648745314,70.0673090532715
Pangui 1,29.47295405563947,67.83418084477812
Pangui 1,28.192599633943292,60.233682640573306
Pangui 1,33.62071671974463,69.33318697813058
Pangui 1,34.30128773209874,66.62689368916669
Pangui 1,33.975169651514776,66.14690086125599
Pangui 1,33.59807378810699,64.92564354208923
Pangui 1,29.13312271549463,61.944505403389854
Pangui 1,34.00354298832349,63.0237185256859
Pangui 1,25.272635991847356,64.55709734034994
Pangui 1,24.702412646495276,63.860924120909246
Pangui 1,32.860202521294624,69.6134503415413
Pangui 1,40.010033503429256,62.183923333493375
Pangui 1,28.324280488958774,73.61124976525232
Pangui 1,35.4055028897555,64.47725171357716
Pangui 1,34.99056846458471,61.22746865265308
Pangui 1,34.86029170949896,67.21678170177854
Pangui 1,37.92355782167393,67.42358016052795
Pangui 1,34.28616627930434,72.6913340743954
Pangui 1,34.28510031892205,67.85375417432377
Pangui 1,35.31910398373427,68.56373321097952
Pangui 1,39.758638022435484,67.77081849699569
Pangui 1,27.898916679189533,63.91284783070704
Pangui 1,29.95650609842864,72.28846116303917
Pangui 1,41.23143312649527,61.84371346567894
Pangui 1,29.46171370013999,60.159408960867516
Pangui 1,41.03628712368561,63.707565998712305
Pangui 1,34.37560184167728,61.03125263850737
Pangui 1,40.47442529981353,65.9305363386837
Pangui 1,28.472672334687058,56.596108884267906
Pangui 1,34.3180621064935,66.29068787936431
Pangui 1,41.282076965850116,61.69276611452545
Pangui 1,29.504960757862243,60.395100244581556
Pangui 1,32.21431848787835,56.923459781373225
Pangui 1,27.090641209063577,65.58884189911707
Pangui 1,34.519526572670976,69.81807068962358
Pangui 1,27.070061917496883,63.501188844603604
Pangui 1,31.320383344117165,67.00428603171592
Pangui 1,31.970062258890465,65.55163142415908
Pangui 1,36.6468780734358,62.29173900004157
Pangui 1,32.42723563200095,61.55443358726578
Pangui 1,40.03138545179742,60.67028694474488
Pangui 1,32.534016445516215,62.60390024211983
Pangui 1,36.07664836165364,66.17555582673289
Pangui 1,34.229526194143766,66.29189000183032
Pangui 1,37.908906828765204,68.16383493446912
Pangui 1,28.742646886346616,60.86212648705212
Pangui 1,36.79530835338571,64.25376303344542
Pangui 1,35.97365289623879,53.48044466417151
Pangui 1,30.35420020959475,72.00002068498462
Pangui 1,35.35501570112957,62.08819018400513
Pangui 1,30.243489944600864,55.459998850895765
Pangui 1,33.344517285275884,66.1501585224187
Pangui 1,32.961923926915624,60.79223561673798
Pangui 1,33.859615862767455,60.94288626096051
Pangui 1,35.53330940412628,65.53325716958521
Pangui 1,37.03323672542707,64.18524833969919
Pangui 1,32.183587916474444,62.96012691058867
Pangui 1,34.6949420538236,68.74907156566248
Pangui 1,32.46152548664521,60.79343364319027
Pangui 1,35.69156806150365,66.69163099980105
Pangui 1,31.679396525649246,62.03142929435995
Pangui 1,32.92850104424002,67.82523732129424
Pangui 1,31.770666637342316,64.59728018929276
Pangui 1,30.553732631039576,64.30157479388087
Pangui 1,29.39544239638878,67.14590989524696
Pangui 1,27.8072724470686,64.13112585537165
Pangui 1,44.923336169789415,70.7573100390081
Pangui 1,32.851005832832605,62.220831417546954
Pangui 1,28.841947648041508,66.29127642050072
Pangui 1,41.2285236527077,63.63268535457802
Pangui 1,34.66026086953574,58.90438779194184
Pangui 1,35.63597469541632,56.83867609050968
Pangui 1,37.83498083579798,66.16775139087933
Pangui 1,29.920734937316205,62.24865182431482
Pangui 1,31.255005090510515,64.8772477036948
Pangui 1,30.52810981232639,61.60814485591342
Pangui 1,33.57823077972913,64.22028333789892
Pangui 1,27.727349631904694,62.0182371241104
Pangui 1,32.96698181616808,67.80359408936272
Pangui 1,36.010837882766346,64.27023722388944
Pangui 1,33.12997734078148,67.33416041247128
Pangui 1,35.22705938117876,60.725763572941155
Pangui 1,38.51936135129805,67.00880171794161
Pangui 1,38.85665105864283,60.54735526248573
Pangui 1,39.49072624977833,75.83459369223314
Pangui 1,39.19451685322631,67.78121953221127
Pangui 1,32.998691202879336,65.36242180879512
Pangui 1,33.396921186468944,66.85513522726217
Pangui 1,29.526052229556782,67.54837367890192
Pangui 1,23.52077178559488,55.08425267289062
Pangui 1,36.48760600484449,63.68479421290247
Pangui 1,36.06660723373641,60.94179775383861
Pangui 1,32.54214802768982,61.15436178122418
Pangui 1,36.28145846394094,63.5893134553526
Pangui 1,29.030911180673822,61.76348352024228
Pangui 1,36.96798983452104,62.3019782871092
Pangui 1,31.600603992279645,67.87112056876705
Pangui 1,33.75550330182927,67.36492178698944
Pangui 1,23.010322621844537,64.0931416658329
Pangui 1,29.78606128845084,69.5482298828902
Pangui 1,34.829504831342746,69.90155863428082
Pangui 1,32.55602356220553,62.98481559828353
Pangui 1,37.4476162794867,62.238106983117646
Pangui 1,35.100100997464935,63.33340450789715
Pangui 1,33.75557214935983,70.66223150104089
Pangui 1,35.33482970425701,59.13216961527302
Pangui 1,35.9829363022227,67.73918851255807
Pangui 1,35.597342376090204,66.4282090436409
Pangui 1,32.601141911760216,65.76194924286715
Pangui 1,38.25330315684338,64.78270899918984
Pangui 1,33.4391397365455,67.80700992749209
Pangui 1,33.72374415989621,64.88158324945236
Pangui 1,34.325520947034995,57.23282995488844
Pangui 1,31.069046876688056,65.66191772135848
Pangui 1,31.918057659156524,62.022900959608634
Pangui 1,42.288461806760694,61.36358751074524
Pangui 1,34.85208875047205,69.35431773939477
Pangui 1,35.29418046700338,69.4740574363748
Pangui 1,33.80077758572363,74.04492145209335
Pangui 1,35.075737237641675,62.48578500368545
Pangui 1,32.300659553988524,67.51398780463003
Pangui 1,37.560186732675966,59.45612085175047
Pangui 1,41.164862269440135,65.56880986915088
Pangui 1,32.139625057824375,63.10785950586342
Pangui 1,32.48024976551715,72.56956873878521
Pangui 1,30.763419664498457,62.94778425196658
Pangui 1,30.63724416398068,65.24364305643003
Pangui 1,34.78981653217153,71.40337965339981
Pangui 1,27.92728290888764,63.24413668639761
Pangui 1,37.70329093312972,65.00086701416369
Pangui 1,38.15333027019693,64.90410688327783
Pangui 1,28.36941788110825,62.630613119371766
Pangui 1,32.41090227715392,65.98997065382723
Pangui 1,40.08414331804162,57.20762686149119
Pangui 1,35.08665177708616,71.57183761545912
Pangui 1,35.279639990450804,66.62658034034916
Pangui 1,28.723924612140234,64.6012233618927
Pangui 1,34.83365382535952,62.6661900097734
Pangui 1,41.1322285500524,67.93165708781457
Pangui 1,33.972881764309754,66.45172957915531
Pangui 1,37.118474126490824,64.3624046599518
Pangui 1,31.80389340067674,60.546898053064446
Pangui 1,26.196790141092073,71.53276994790996
Pangui 1,38.58111276677908,60.231400215531586
Pangui 1,31.007175198788545,58.08594380477884
Pangui 1,36.64151379020751,72.63679092124944
Pangui 1,32.85490944041497,62.06203156907303
Pangui 1,35.50264658647316,66.20470501005335
Pangui 1,30.739409158660767,65.39351386132722
Pangui 1,37.89627296628667,64.41736435298924
Pangui 1,31.090928981190263,62.69816696423544
Pangui 1,36.69238441255165,66.15984144106005
Pangui 1,35.2212696700313,66.70966112586228
Pangui 1,32.63190349875003,67.99513182070399
Pangui 1,37.31257891191786,69.82678006920528
Pangui 1,36.730064494126744,68.14214573664395
Pangui 1,38.26150547512101,64.06521849438666
Pangui 1,37.23479372307237,66.83563295591478
Pangui 1,36.07452070067575,65.34609694305965
Pangui 1,38.97263800229002,65.00124414877577
Pangui 1,41.306213588506246,68.47341747667933
Pangui 1,38.17870553917376,66.07122118221855
Pangui 1,28.80119336194969,67.30413361490842
Pangui 1,32.954889323371084,66.96639840367467
Pangui 1,34.38148579176401,63.238143429403266
Pangui 1,25.726379707121534,72.7924943945702
Pangui 1,31.39656503259988,69.37851579409443
Pangui 1,30.22353271516911,68.37230675939193
Pangui 1,35.13191510358367,69.88724206282971
Pangui 1,36.779231988254196,64.23177626661926
Pangui 1,25.11620583014079,64.13074540563943
Pangui 1,44.670588747698744,65.84207652283291
Pangui 1,28.342958255281918,61.906110417354455
Pangui 1,35.459280220337895,65.82986551941639
Pangui 1,34.85306991183236,66.53492266575392
Pangui 1,31.805905869910593,65.37277582797694
Pangui 1,34.22888532523995,64.45974545324798
Pangui 1,39.72786989211277,64.32638492837631
Pangui 1,38.72807161617991,58.45412444619096
Pangui 1,34.111497426535884,69.42992208255473
Pangui 1,33.893916478505226,66.90867684477048
Pangui 1,28.99829557913988,66.4115474404746
Pangui 1,36.42245196779828,59.052993755123794
Pangui 1,36.29536611804532,65.42776272379393
Pangui 1,36.06291687449515,66.53870607591797
Pangui 1,32.98907991248542,68.31818875003867
Pangui 1,37.915134419577804,58.6107902445884
Pangui 1,31.645420019063483,68.62936687952006
Pangui 1,35.69693324432163,65.34084958025883
Pangui 1,43.217032304437176,61.91037435544709
Pangui 1,31.0771484679421,58.91211728281507
Pangui 1,37.71518980750404,67.65466521080695
Pangui 1,34.18246824187696,66.06118857369346
Pangui 1,35.33113637534966,66.17456078972242
Pangui 1,38.590677802060505,65.18702875401209
Pangui 1,38.4341533086869,64.88462537804843
Pangui 1,37.97973377688531,64.74623153916424
Pangui 1,38.57722674381102,64.76978090064878
